"","topic","language","term","platform","link","link_nr"
"22928","Taliban invade Kabul","ar","طالبان تغزو كابول","dailymotion","x84qow2","3"
"22929","Taliban invade Kabul","ar","طالبان تغزو كابول","dailymotion","x84qs0f","4"
"22930","Taliban invade Kabul","bn","তালেবান কাবুলে আক্রমণ করে","youtube","y4ApmLUxeA0","0"
"22931","Taliban invade Kabul","bn","তালেবান কাবুলে আক্রমণ করে","youtube","Eto1QYHOBy8","1"
"22932","Taliban invade Kabul","bn","তালেবান কাবুলে আক্রমণ করে","youtube","5fj7Ml8jwEg","2"
"22933","Taliban invade Kabul","bn","তালেবান কাবুলে আক্রমণ করে","youtube","MdySA1KktLs","3"
"22934","Taliban invade Kabul","bn","তালেবান কাবুলে আক্রমণ করে","youtube","xv-jXPuP0CU","4"
"22935","Taliban invade Kabul","bn","তালেবান কাবুলে আক্রমণ করে","dailymotion","x84qtan","0"
"22936","Taliban invade Kabul","bn","তালেবান কাবুলে আক্রমণ করে","dailymotion","x84qowr","1"
"22937","Taliban invade Kabul","bn","তালেবান কাবুলে আক্রমণ করে","dailymotion","x84qrc6","2"
"22938","Taliban invade Kabul","bn","তালেবান কাবুলে আক্রমণ করে","dailymotion","x84qow2","3"
"22939","Taliban invade Kabul","bn","তালেবান কাবুলে আক্রমণ করে","dailymotion","x84qs0f","4"
"22940","Taliban invade Kabul","fr","Les talibans envahissent Kaboul","youtube","GzA5ciOSZqY","0"
"22941","Taliban invade Kabul","fr","Les talibans envahissent Kaboul","youtube","_","1"
"22942","Taliban invade Kabul","fr","Les talibans envahissent Kaboul","youtube","_","2"
"22943","Taliban invade Kabul","fr","Les talibans envahissent Kaboul","youtube","_","3"
"22944","Taliban invade Kabul","fr","Les talibans envahissent Kaboul","youtube","_","4"
"22945","Taliban invade Kabul","fr","Les talibans envahissent Kaboul","dailymotion","x84qtan","0"
"22946","Taliban invade Kabul","fr","Les talibans envahissent Kaboul","dailymotion","x84qowr","1"
"22947","Taliban invade Kabul","fr","Les talibans envahissent Kaboul","dailymotion","x84qrc6","2"
"22948","Taliban invade Kabul","fr","Les talibans envahissent Kaboul","dailymotion","x84qow2","3"
"22949","Taliban invade Kabul","fr","Les talibans envahissent Kaboul","dailymotion","x84qs0f","4"
"22950","Taliban invade Kabul","ru","Талибан вторгается в Кабул","youtube","YpRykgVFqaI","0"
"22951","Taliban invade Kabul","ru","Талибан вторгается в Кабул","youtube","WQhScISUk5o","1"
"22952","Taliban invade Kabul","ru","Талибан вторгается в Кабул","youtube","x89RzXTlV9E","2"
"22953","Taliban invade Kabul","ru","Талибан вторгается в Кабул","youtube","qdpoPHrzdWs","3"
"22954","Taliban invade Kabul","ru","Талибан вторгается в Кабул","youtube","KfQ0EEf_7NA","4"
"22955","Taliban invade Kabul","ru","Талибан вторгается в Кабул","dailymotion","x84qtan","0"
"22956","Taliban invade Kabul","ru","Талибан вторгается в Кабул","dailymotion","x84qowr","1"
"22957","Taliban invade Kabul","ru","Талибан вторгается в Кабул","dailymotion","x84qrc6","2"
"22958","Taliban invade Kabul","ru","Талибан вторгается в Кабул","dailymotion","x84qow2","3"
"22959","Taliban invade Kabul","ru","Талибан вторгается в Кабул","dailymotion","x84qs0f","4"
"22960","Taliban invade Kabul","pt","Talibã invade Cabul","youtube","WHK2hUwPnrA","0"
"22961","Taliban invade Kabul","pt","Talibã invade Cabul","youtube","AMbE7XkfmiE","1"
"22962","Taliban invade Kabul","pt","Talibã invade Cabul","youtube","DEL7ROSe8dM","2"
"22963","Taliban invade Kabul","pt","Talibã invade Cabul","youtube","cKgi7ZWvifA","3"
"22964","Taliban invade Kabul","pt","Talibã invade Cabul","youtube","y81NzPp0R50","4"
"22965","Taliban invade Kabul","pt","Talibã invade Cabul","dailymotion","x84qtan","0"
"22966","Taliban invade Kabul","pt","Talibã invade Cabul","dailymotion","x84qowr","1"
"22967","Taliban invade Kabul","pt","Talibã invade Cabul","dailymotion","x84qrc6","2"
"22968","Taliban invade Kabul","pt","Talibã invade Cabul","dailymotion","x84qow2","3"
"22969","Taliban invade Kabul","pt","Talibã invade Cabul","dailymotion","x84qs0f","4"
"22970","Taliban invade Kabul","ur","طالبان کا کابل پر حملہ","youtube","zN8mT1Jke4E","0"
"22971","Taliban invade Kabul","ur","طالبان کا کابل پر حملہ","youtube","Stg0vpdScc8","1"
"22972","Taliban invade Kabul","ur","طالبان کا کابل پر حملہ","youtube","iImTWJqWY0Q","2"
"22973","Taliban invade Kabul","ur","طالبان کا کابل پر حملہ","youtube","dkfkNVm7uos","3"
"22974","Taliban invade Kabul","ur","طالبان کا کابل پر حملہ","youtube","HR12iyDDgTY","4"
"22975","Taliban invade Kabul","ur","طالبان کا کابل پر حملہ","dailymotion","x84qtan","0"
"22976","Taliban invade Kabul","ur","طالبان کا کابل پر حملہ","dailymotion","x84qowr","1"
"22977","Taliban invade Kabul","ur","طالبان کا کابل پر حملہ","dailymotion","x84qrc6","2"
"22978","Taliban invade Kabul","ur","طالبان کا کابل پر حملہ","dailymotion","x84qow2","3"
"22979","Taliban invade Kabul","ur","طالبان کا کابل پر حملہ","dailymotion","x84qs0f","4"
"22980","Taliban invade Kabul","de","Taliban dringen in Kabul ein","youtube","X4hJ1jkWlgs","0"
"22981","Taliban invade Kabul","de","Taliban dringen in Kabul ein","youtube","FFOy4sB25aI","1"
"22982","Taliban invade Kabul","de","Taliban dringen in Kabul ein","youtube","n1cll2-Yang","2"
"22983","Taliban invade Kabul","de","Taliban dringen in Kabul ein","youtube","TdA_cbAnOZ8","3"
"22984","Taliban invade Kabul","de","Taliban dringen in Kabul ein","youtube","Vp-DMXtOCmo","4"
"22985","Taliban invade Kabul","de","Taliban dringen in Kabul ein","dailymotion","x84qtan","0"
"22986","Taliban invade Kabul","de","Taliban dringen in Kabul ein","dailymotion","x84qowr","1"
"22987","Taliban invade Kabul","de","Taliban dringen in Kabul ein","dailymotion","x84qrc6","2"
"22988","Taliban invade Kabul","de","Taliban dringen in Kabul ein","dailymotion","x84qow2","3"
"22989","Taliban invade Kabul","de","Taliban dringen in Kabul ein","dailymotion","x84qs0f","4"
"22990","Taliban invade Kabul","jp","タリバンがカブールに侵入","youtube","fuV7NmwQ-3E","0"
"22991","Taliban invade Kabul","jp","タリバンがカブールに侵入","youtube","rQQe3DsQe0k","1"
"22992","Taliban invade Kabul","jp","タリバンがカブールに侵入","youtube","zN8mT1Jke4E","2"
"22993","Taliban invade Kabul","jp","タリバンがカブールに侵入","youtube","UnxxxFaHtps","3"
"22994","Taliban invade Kabul","jp","タリバンがカブールに侵入","youtube","6JWE3xbfSvE","4"
"22995","Taliban invade Kabul","jp","タリバンがカブールに侵入","dailymotion","x84qtan","0"
"22996","Taliban invade Kabul","jp","タリバンがカブールに侵入","dailymotion","x84qowr","1"
"22997","Taliban invade Kabul","jp","タリバンがカブールに侵入","dailymotion","x84qrc6","2"
"22998","Taliban invade Kabul","jp","タリバンがカブールに侵入","dailymotion","x84qow2","3"
"22999","Taliban invade Kabul","jp","タリバンがカブールに侵入","dailymotion","x84qs0f","4"
"23000","Taliban invade Kabul","id","Taliban menyerang Kabul","youtube","T1bIVRU3Plg","0"
"23001","Taliban invade Kabul","id","Taliban menyerang Kabul","youtube","4UAtaoTbqUU","1"
"23002","Taliban invade Kabul","id","Taliban menyerang Kabul","youtube","_PhlNJRGAXk","2"
"23003","Taliban invade Kabul","id","Taliban menyerang Kabul","youtube","fQco0Ey9vkw","3"
"23004","Taliban invade Kabul","id","Taliban menyerang Kabul","youtube","Aoc4JdltwRY","4"
"23005","Taliban invade Kabul","id","Taliban menyerang Kabul","dailymotion","x84qtan","0"
"23006","Taliban invade Kabul","id","Taliban menyerang Kabul","dailymotion","x84qowr","1"
"23007","Taliban invade Kabul","id","Taliban menyerang Kabul","dailymotion","x84qrc6","2"
"23008","Taliban invade Kabul","id","Taliban menyerang Kabul","dailymotion","x84qow2","3"
"23009","Taliban invade Kabul","id","Taliban menyerang Kabul","dailymotion","x84qs0f","4"
"23010","Domestic extremist group","en","Domestic extremist group","youtube","qGX9yKC5uPA","0"
"23011","Domestic extremist group","en","Domestic extremist group","youtube","LHL3MLxueyY","1"
"23012","Domestic extremist group","en","Domestic extremist group","youtube","rNNj1_T-B44","2"
"23013","Domestic extremist group","en","Domestic extremist group","youtube","rNNj1_T-B44&amp;t=55s","3"
"23014","Domestic extremist group","en","Domestic extremist group","youtube","iNXfQN93ra4","4"
"23015","Domestic extremist group","en","Domestic extremist group","dailymotion","x84qtan","0"
"23016","Domestic extremist group","en","Domestic extremist group","dailymotion","x84qowr","1"
"23017","Domestic extremist group","en","Domestic extremist group","dailymotion","x84qrc6","2"
"23018","Domestic extremist group","en","Domestic extremist group","dailymotion","x84qow2","3"
"23019","Domestic extremist group","en","Domestic extremist group","dailymotion","x84qs0f","4"
"23020","Domestic extremist group","zh-cn","国内极端组织","youtube","7t37ZPKn2fs","0"
"23021","Domestic extremist group","zh-cn","国内极端组织","youtube","Mc4uooIRJwM","1"
"23022","Domestic extremist group","zh-cn","国内极端组织","youtube","-n0VirtmY6U","2"
"23023","Domestic extremist group","zh-cn","国内极端组织","youtube","L35K-tQn5CI","3"
"23024","Domestic extremist group","zh-cn","国内极端组织","youtube","OdXIhhTLGfo","4"
"23025","Domestic extremist group","zh-cn","国内极端组织","dailymotion","x84qtan","0"
"23026","Domestic extremist group","zh-cn","国内极端组织","dailymotion","x84qowr","1"
"23027","Domestic extremist group","zh-cn","国内极端组织","dailymotion","x84qrc6","2"
"23028","Domestic extremist group","zh-cn","国内极端组织","dailymotion","x84qow2","3"
"23029","Domestic extremist group","zh-cn","国内极端组织","dailymotion","x84qs0f","4"
